Time (s),White Line Pos,User Input,Actual Position,Margin of Error
130.9151,WLP,INPUT,0,Margin of Error
130.9335,WLP,INPUT,0,Margin of Error
130.9551,WLP,INPUT,0,Margin of Error
130.9758,WLP,INPUT,0,Margin of Error
130.9945,WLP,INPUT,0,Margin of Error
131.0142,WLP,INPUT,0,Margin of Error
131.0356,WLP,INPUT,0,Margin of Error
131.0555,WLP,INPUT,0,Margin of Error
131.0756,WLP,INPUT,0,Margin of Error
131.0956,WLP,INPUT,0,Margin of Error
131.1155,WLP,INPUT,0,Margin of Error
131.1357,WLP,INPUT,0,Margin of Error
131.1556,WLP,INPUT,0,Margin of Error
131.1756,WLP,INPUT,0,Margin of Error
131.1954,WLP,INPUT,0,Margin of Error
131.2142,WLP,INPUT,0,Margin of Error
131.2356,WLP,INPUT,0,Margin of Error
131.2556,WLP,INPUT,0,Margin of Error
131.274,WLP,INPUT,0,Margin of Error
131.295,WLP,INPUT,0,Margin of Error
131.3152,WLP,INPUT,0,Margin of Error
131.3341,WLP,INPUT,0,Margin of Error
131.355,WLP,INPUT,0,Margin of Error
131.3751,WLP,INPUT,0,Margin of Error
131.3953,WLP,INPUT,0,Margin of Error
131.4155,WLP,INPUT,0,Margin of Error
131.4356,WLP,INPUT,0,Margin of Error
131.4499,WLP,INPUT,0,Margin of Error
131.4742,WLP,INPUT,0,Margin of Error
131.4945,WLP,INPUT,0,Margin of Error
131.5151,WLP,INPUT,0,Margin of Error
131.5351,WLP,INPUT,0,Margin of Error
131.555,WLP,INPUT,0,Margin of Error
131.5756,WLP,INPUT,0,Margin of Error
131.5946,WLP,INPUT,0,Margin of Error
131.6153,WLP,INPUT,0,Margin of Error
131.6351,WLP,INPUT,0,Margin of Error
131.6544,WLP,INPUT,0,Margin of Error
131.6755,WLP,INPUT,0,Margin of Error
131.6951,WLP,INPUT,0,Margin of Error
131.7139,WLP,INPUT,0,Margin of Error
131.735,WLP,INPUT,0,Margin of Error
131.7546,WLP,INPUT,0,Margin of Error
131.7751,WLP,INPUT,0,Margin of Error
131.7945,WLP,INPUT,0,Margin of Error
131.8151,WLP,INPUT,0,Margin of Error
131.8357,WLP,INPUT,0,Margin of Error
131.8531,WLP,INPUT,0,Margin of Error
131.864,WLP,INPUT,0,Margin of Error
131.8953,WLP,INPUT,0,Margin of Error
131.9145,WLP,INPUT,0,Margin of Error
131.9351,WLP,INPUT,0,Margin of Error
131.9534,WLP,INPUT,0,Margin of Error
131.975,WLP,INPUT,0,Margin of Error
131.9951,WLP,INPUT,0,Margin of Error
132.0145,WLP,INPUT,0,Margin of Error
132.035,WLP,INPUT,0,Margin of Error
132.0531,WLP,INPUT,0,Margin of Error
132.0748,WLP,INPUT,0,Margin of Error
132.095,WLP,INPUT,0,Margin of Error
132.1148,WLP,INPUT,0,Margin of Error
132.1355,WLP,INPUT,0,Margin of Error
132.1544,WLP,INPUT,0,Margin of Error
132.1745,WLP,INPUT,0,Margin of Error
132.1944,WLP,INPUT,0,Margin of Error
132.2153,WLP,INPUT,0,Margin of Error
132.2349,WLP,INPUT,0,Margin of Error
132.2549,WLP,INPUT,0,Margin of Error
132.2745,WLP,INPUT,0,Margin of Error
132.2949,WLP,INPUT,0,Margin of Error
132.3152,WLP,INPUT,0,Margin of Error
132.3356,WLP,INPUT,0,Margin of Error
132.3551,WLP,INPUT,0,Margin of Error
132.3756,WLP,INPUT,0,Margin of Error
132.3932,WLP,INPUT,0,Margin of Error
132.4151,WLP,INPUT,0,Margin of Error
132.4357,WLP,INPUT,0,Margin of Error
132.4556,WLP,INPUT,0,Margin of Error
132.4752,WLP,INPUT,0,Margin of Error
132.4946,WLP,INPUT,0,Margin of Error
132.5154,WLP,INPUT,0,Margin of Error
132.5353,WLP,INPUT,0,Margin of Error
132.5536,WLP,INPUT,0,Margin of Error
132.5746,WLP,INPUT,0,Margin of Error
132.5946,WLP,INPUT,0,Margin of Error
132.6156,WLP,INPUT,0,Margin of Error
132.6358,WLP,INPUT,0,Margin of Error
132.6558,WLP,INPUT,0,Margin of Error
132.6752,WLP,INPUT,0,Margin of Error
132.6951,WLP,INPUT,0,Margin of Error
132.7138,WLP,INPUT,0,Margin of Error
132.7345,WLP,INPUT,0,Margin of Error
132.7556,WLP,INPUT,0,Margin of Error
132.7752,WLP,INPUT,0,Margin of Error
132.7951,WLP,INPUT,0,Margin of Error
132.8152,WLP,INPUT,0,Margin of Error
132.8345,WLP,INPUT,0,Margin of Error
132.8542,WLP,INPUT,0,Margin of Error
132.875,WLP,INPUT,0,Margin of Error
132.8951,WLP,INPUT,0,Margin of Error
132.9148,WLP,INPUT,0,Margin of Error
132.9348,WLP,INPUT,0,Margin of Error
132.9541,WLP,INPUT,0,Margin of Error
132.9751,WLP,INPUT,0,Margin of Error
132.9949,WLP,INPUT,0,Margin of Error
133.0145,WLP,INPUT,0,Margin of Error
133.035,WLP,INPUT,0,Margin of Error
133.0556,WLP,INPUT,0,Margin of Error
133.075,WLP,INPUT,0,Margin of Error
133.0956,WLP,INPUT,0,Margin of Error
133.1149,WLP,INPUT,0,Margin of Error
133.1349,WLP,INPUT,0,Margin of Error
133.1555,WLP,INPUT,0,Margin of Error
133.174,WLP,INPUT,0,Margin of Error
133.1944,WLP,INPUT,0,Margin of Error
133.2155,WLP,INPUT,0,Margin of Error
133.235,WLP,INPUT,0,Margin of Error
133.2555,WLP,INPUT,0,Margin of Error
133.2744,WLP,INPUT,0,Margin of Error
133.2941,WLP,INPUT,0,Margin of Error
133.3142,WLP,INPUT,0,Margin of Error
133.3351,WLP,INPUT,0,Margin of Error
133.3554,WLP,INPUT,0,Margin of Error
133.3748,WLP,INPUT,0,Margin of Error
133.3951,WLP,INPUT,0,Margin of Error
133.415,WLP,INPUT,0,Margin of Error
133.4356,WLP,INPUT,0,Margin of Error
133.4539,WLP,INPUT,0,Margin of Error
133.4754,WLP,INPUT,0,Margin of Error
133.4956,WLP,INPUT,0,Margin of Error
133.5144,WLP,INPUT,0,Margin of Error
133.5334,WLP,INPUT,0,Margin of Error
133.5551,WLP,INPUT,0,Margin of Error
133.5744,WLP,INPUT,0,Margin of Error
133.5944,WLP,INPUT,0,Margin of Error
133.6134,WLP,INPUT,0,Margin of Error
133.635,WLP,INPUT,0,Margin of Error
133.6555,WLP,INPUT,0,Margin of Error
133.6754,WLP,INPUT,0,Margin of Error
133.6954,WLP,INPUT,0,Margin of Error
133.7141,WLP,INPUT,0,Margin of Error
133.7344,WLP,INPUT,0,Margin of Error
133.7556,WLP,INPUT,0,Margin of Error
133.7756,WLP,INPUT,0,Margin of Error
133.7957,WLP,INPUT,0,Margin of Error
133.8154,WLP,INPUT,0,Margin of Error
133.8355,WLP,INPUT,0,Margin of Error
133.8544,WLP,INPUT,0,Margin of Error
133.8751,WLP,INPUT,0,Margin of Error
133.8952,WLP,INPUT,0,Margin of Error
133.9147,WLP,INPUT,0,Margin of Error
133.9349,WLP,INPUT,0,Margin of Error
133.955,WLP,INPUT,0,Margin of Error
133.9749,WLP,INPUT,0,Margin of Error
133.9955,WLP,INPUT,0,Margin of Error
134.0144,WLP,INPUT,0,Margin of Error
134.0355,WLP,INPUT,0,Margin of Error
134.0544,WLP,INPUT,0,Margin of Error
134.0739,WLP,INPUT,0,Margin of Error
134.0937,WLP,INPUT,0,Margin of Error
134.1154,WLP,INPUT,0,Margin of Error
134.1344,WLP,INPUT,0,Margin of Error
134.1554,WLP,INPUT,0,Margin of Error
134.1754,WLP,INPUT,0,Margin of Error
134.1949,WLP,INPUT,0,Margin of Error
134.2154,WLP,INPUT,0,Margin of Error
134.2349,WLP,INPUT,0,Margin of Error
134.2548,WLP,INPUT,0,Margin of Error
134.2564,WLP,INPUT,0,Margin of Error
134.2949,WLP,INPUT,0,Margin of Error
134.3144,WLP,INPUT,0,Margin of Error
134.3356,WLP,INPUT,0,Margin of Error
134.3545,WLP,INPUT,0,Margin of Error
134.3755,WLP,INPUT,0,Margin of Error
134.3948,WLP,INPUT,0,Margin of Error
134.4149,WLP,INPUT,0,Margin of Error
134.434,WLP,INPUT,0,Margin of Error
134.4541,WLP,INPUT,0,Margin of Error
134.4741,WLP,INPUT,0,Margin of Error
134.4952,WLP,INPUT,0,Margin of Error
134.5145,WLP,INPUT,0,Margin of Error
134.5354,WLP,INPUT,0,Margin of Error
134.5547,WLP,INPUT,0,Margin of Error
134.5749,WLP,INPUT,0,Margin of Error
134.5948,WLP,INPUT,0,Margin of Error
134.6148,WLP,INPUT,0,Margin of Error
134.6355,WLP,INPUT,0,Margin of Error
134.654,WLP,INPUT,0,Margin of Error
134.6749,WLP,INPUT,0,Margin of Error
134.6954,WLP,INPUT,0,Margin of Error
134.7154,WLP,INPUT,0,Margin of Error
134.7355,WLP,INPUT,0,Margin of Error
134.7547,WLP,INPUT,0,Margin of Error
134.7755,WLP,INPUT,0,Margin of Error
134.7954,WLP,INPUT,0,Margin of Error
134.8149,WLP,INPUT,0,Margin of Error
134.8344,WLP,INPUT,0,Margin of Error
134.8554,WLP,INPUT,0,Margin of Error
134.8754,WLP,INPUT,0,Margin of Error
134.8903,WLP,INPUT,0,Margin of Error
134.915,WLP,INPUT,0,Margin of Error
134.935,WLP,INPUT,0,Margin of Error
134.9544,WLP,INPUT,0,Margin of Error
134.9751,WLP,INPUT,0,Margin of Error
134.9941,WLP,INPUT,0,Margin of Error
135.0154,WLP,INPUT,0,Margin of Error
135.035,WLP,INPUT,0,Margin of Error
135.055,WLP,INPUT,0,Margin of Error
135.0754,WLP,INPUT,0,Margin of Error
135.0915,WLP,INPUT,0,Margin of Error
135.102,WLP,INPUT,0,Margin of Error
135.1344,WLP,INPUT,0,Margin of Error
135.1554,WLP,INPUT,0,Margin of Error
135.1755,WLP,INPUT,0,Margin of Error
135.1949,WLP,INPUT,0,Margin of Error
135.2155,WLP,INPUT,0,Margin of Error
135.2354,WLP,INPUT,0,Margin of Error
135.255,WLP,INPUT,0,Margin of Error
135.2739,WLP,INPUT,0,Margin of Error
135.2944,WLP,INPUT,0,Margin of Error
135.3154,WLP,INPUT,0,Margin of Error
135.3344,WLP,INPUT,0,Margin of Error
135.3544,WLP,INPUT,0,Margin of Error
135.3743,WLP,INPUT,0,Margin of Error
135.3935,WLP,INPUT,0,Margin of Error
135.4147,WLP,INPUT,0,Margin of Error
135.4343,WLP,INPUT,0,Margin of Error
135.455,WLP,INPUT,0,Margin of Error
135.4743,WLP,INPUT,0,Margin of Error
135.493,WLP,INPUT,0,Margin of Error
135.5039,WLP,INPUT,0,Margin of Error
135.535,WLP,INPUT,0,Margin of Error
135.5549,WLP,INPUT,0,Margin of Error
135.5754,WLP,INPUT,0,Margin of Error
135.595,WLP,INPUT,0,Margin of Error
135.6145,WLP,INPUT,0,Margin of Error
135.6355,WLP,INPUT,0,Margin of Error
135.6544,WLP,INPUT,0,Margin of Error
135.6755,WLP,INPUT,0,Margin of Error
135.6954,WLP,INPUT,0,Margin of Error
135.7144,WLP,INPUT,0,Margin of Error
135.7344,WLP,INPUT,0,Margin of Error
135.7543,WLP,INPUT,0,Margin of Error
135.7746,WLP,INPUT,0,Margin of Error
135.7947,WLP,INPUT,0,Margin of Error
135.8139,WLP,INPUT,0,Margin of Error
135.8349,WLP,INPUT,0,Margin of Error
135.8547,WLP,INPUT,0,Margin of Error
135.8747,WLP,INPUT,0,Margin of Error
135.8938,WLP,INPUT,0,Margin of Error
135.9149,WLP,INPUT,0,Margin of Error
135.9353,WLP,INPUT,0,Margin of Error
135.9555,WLP,INPUT,0,Margin of Error
135.9748,WLP,INPUT,0,Margin of Error
135.995,WLP,INPUT,0,Margin of Error
136.0138,WLP,INPUT,0,Margin of Error
136.0353,WLP,INPUT,0,Margin of Error
136.0553,WLP,INPUT,0,Margin of Error
136.0743,WLP,INPUT,0,Margin of Error
136.0949,WLP,INPUT,0,Margin of Error
136.0963,WLP,INPUT,0,Margin of Error
136.1331,WLP,INPUT,0,Margin of Error
136.1553,WLP,INPUT,0,Margin of Error
136.1733,WLP,INPUT,0,Margin of Error
136.1953,WLP,INPUT,0,Margin of Error
136.2154,WLP,INPUT,0,Margin of Error
136.2355,WLP,INPUT,0,Margin of Error
136.2543,WLP,INPUT,0,Margin of Error
136.2747,WLP,INPUT,0,Margin of Error
136.2954,WLP,INPUT,0,Margin of Error
136.3154,WLP,INPUT,0,Margin of Error
136.3344,WLP,INPUT,0,Margin of Error
136.3549,WLP,INPUT,0,Margin of Error
136.3755,WLP,INPUT,0,Margin of Error
136.3944,WLP,INPUT,0,Margin of Error
136.4149,WLP,INPUT,0,Margin of Error
136.4343,WLP,INPUT,0,Margin of Error
136.4541,WLP,INPUT,0,Margin of Error
136.4754,WLP,INPUT,0,Margin of Error
136.4943,WLP,INPUT,0,Margin of Error
136.5079,WLP,INPUT,0,Margin of Error
136.5349,WLP,INPUT,0,Margin of Error
136.555,WLP,INPUT,0,Margin of Error
136.5748,WLP,INPUT,0,Margin of Error
136.5946,WLP,INPUT,0,Margin of Error
136.6154,WLP,INPUT,0,Margin of Error
136.6344,WLP,INPUT,0,Margin of Error
136.6544,WLP,INPUT,0,Margin of Error
136.6754,WLP,INPUT,0,Margin of Error
136.6954,WLP,INPUT,0,Margin of Error
136.7144,WLP,INPUT,0,Margin of Error
136.7354,WLP,INPUT,0,Margin of Error
136.7553,WLP,INPUT,0,Margin of Error
136.7743,WLP,INPUT,0,Margin of Error
136.7942,WLP,INPUT,0,Margin of Error
136.8148,WLP,INPUT,0,Margin of Error
136.8353,WLP,INPUT,0,Margin of Error
136.8553,WLP,INPUT,0,Margin of Error
136.8747,WLP,INPUT,0,Margin of Error
136.8953,WLP,INPUT,0,Margin of Error
136.9148,WLP,INPUT,0,Margin of Error
136.9353,WLP,INPUT,0,Margin of Error
136.9554,WLP,INPUT,0,Margin of Error
136.9745,WLP,INPUT,0,Margin of Error
136.9948,WLP,INPUT,0,Margin of Error
137.0153,WLP,INPUT,0,Margin of Error
137.0349,WLP,INPUT,0,Margin of Error
137.0553,WLP,INPUT,0,Margin of Error
137.0748,WLP,INPUT,0,Margin of Error
137.0943,WLP,INPUT,0,Margin of Error
137.1118,WLP,INPUT,0,Margin of Error
137.1227,WLP,INPUT,0,Margin of Error
137.1546,WLP,INPUT,0,Margin of Error
137.1734,WLP,INPUT,0,Margin of Error
137.1942,WLP,INPUT,0,Margin of Error
137.2148,WLP,INPUT,0,Margin of Error
137.2339,WLP,INPUT,0,Margin of Error
137.2545,WLP,INPUT,0,Margin of Error
137.2748,WLP,INPUT,0,Margin of Error
137.2942,WLP,INPUT,0,Margin of Error
137.3142,WLP,INPUT,0,Margin of Error
137.3342,WLP,INPUT,0,Margin of Error
137.3539,WLP,INPUT,0,Margin of Error
137.3742,WLP,INPUT,0,Margin of Error
137.3944,WLP,INPUT,0,Margin of Error
137.4148,WLP,INPUT,0,Margin of Error
137.4354,WLP,INPUT,0,Margin of Error
137.4548,WLP,INPUT,0,Margin of Error
137.4753,WLP,INPUT,0,Margin of Error
137.4941,WLP,INPUT,0,Margin of Error
137.5143,WLP,INPUT,0,Margin of Error
137.525,WLP,INPUT,0,Margin of Error
137.5549,WLP,INPUT,0,Margin of Error
137.575,WLP,INPUT,0,Margin of Error
137.5949,WLP,INPUT,0,Margin of Error
137.6153,WLP,INPUT,0,Margin of Error
137.6353,WLP,INPUT,0,Margin of Error
137.6554,WLP,INPUT,0,Margin of Error
137.6747,WLP,INPUT,0,Margin of Error
137.6948,WLP,INPUT,0,Margin of Error
137.7147,WLP,INPUT,0,Margin of Error
137.7338,WLP,INPUT,0,Margin of Error
137.7545,WLP,INPUT,0,Margin of Error
137.7747,WLP,INPUT,0,Margin of Error
137.7929,WLP,INPUT,0,Margin of Error
137.8154,WLP,INPUT,0,Margin of Error
137.8344,WLP,INPUT,0,Margin of Error
137.8547,WLP,INPUT,0,Margin of Error
137.8748,WLP,INPUT,0,Margin of Error
137.8942,WLP,INPUT,0,Margin of Error
137.9145,WLP,INPUT,0,Margin of Error
137.9342,WLP,INPUT,0,Margin of Error
137.9542,WLP,INPUT,0,Margin of Error
137.9753,WLP,INPUT,0,Margin of Error
137.9948,WLP,INPUT,0,Margin of Error
138.0142,WLP,INPUT,0,Margin of Error
138.0347,WLP,INPUT,0,Margin of Error
138.0542,WLP,INPUT,0,Margin of Error
138.0748,WLP,INPUT,0,Margin of Error
138.0949,WLP,INPUT,0,Margin of Error
138.1145,WLP,INPUT,0,Margin of Error
138.1349,WLP,INPUT,0,Margin of Error
138.155,WLP,INPUT,0,Margin of Error
138.1743,WLP,INPUT,0,Margin of Error
138.1952,WLP,INPUT,0,Margin of Error
138.2138,WLP,INPUT,0,Margin of Error
138.2344,WLP,INPUT,0,Margin of Error
138.2552,WLP,INPUT,0,Margin of Error
138.2752,WLP,INPUT,0,Margin of Error
138.2942,WLP,INPUT,0,Margin of Error
138.3142,WLP,INPUT,0,Margin of Error
138.3347,WLP,INPUT,0,Margin of Error
138.3552,WLP,INPUT,0,Margin of Error
138.3747,WLP,INPUT,0,Margin of Error
138.3946,WLP,INPUT,0,Margin of Error
138.4152,WLP,INPUT,0,Margin of Error
138.4342,WLP,INPUT,0,Margin of Error
138.4548,WLP,INPUT,0,Margin of Error
138.4743,WLP,INPUT,0,Margin of Error
138.4942,WLP,INPUT,0,Margin of Error
138.5154,WLP,INPUT,0,Margin of Error
138.5344,WLP,INPUT,0,Margin of Error
138.5553,WLP,INPUT,0,Margin of Error
138.5752,WLP,INPUT,0,Margin of Error
138.5945,WLP,INPUT,0,Margin of Error
138.6148,WLP,INPUT,0,Margin of Error
138.6353,WLP,INPUT,0,Margin of Error
138.6544,WLP,INPUT,0,Margin of Error
138.6745,WLP,INPUT,0,Margin of Error
138.6953,WLP,INPUT,0,Margin of Error
138.7144,WLP,INPUT,0,Margin of Error
138.7349,WLP,INPUT,0,Margin of Error
138.7548,WLP,INPUT,0,Margin of Error
138.7741,WLP,INPUT,0,Margin of Error
138.7947,WLP,INPUT,0,Margin of Error
138.8136,WLP,INPUT,0,Margin of Error
138.8352,WLP,INPUT,0,Margin of Error
138.8544,WLP,INPUT,0,Margin of Error
138.8752,WLP,INPUT,0,Margin of Error
138.8952,WLP,INPUT,0,Margin of Error
138.9146,WLP,INPUT,0,Margin of Error
138.9344,WLP,INPUT,0,Margin of Error
138.9545,WLP,INPUT,0,Margin of Error
138.9733,WLP,INPUT,0,Margin of Error
138.9952,WLP,INPUT,0,Margin of Error
139.0141,WLP,INPUT,0,Margin of Error
139.0353,WLP,INPUT,0,Margin of Error
139.0548,WLP,INPUT,0,Margin of Error
139.0741,WLP,INPUT,0,Margin of Error
139.0951,WLP,INPUT,0,Margin of Error
139.1147,WLP,INPUT,0,Margin of Error
139.1346,WLP,INPUT,0,Margin of Error
139.1552,WLP,INPUT,0,Margin of Error
139.1751,WLP,INPUT,0,Margin of Error
139.1951,WLP,INPUT,0,Margin of Error
139.2148,WLP,INPUT,0,Margin of Error
139.2342,WLP,INPUT,0,Margin of Error
139.2552,WLP,INPUT,0,Margin of Error
139.2752,WLP,INPUT,0,Margin of Error
139.2946,WLP,INPUT,0,Margin of Error
139.3149,WLP,INPUT,0,Margin of Error
139.3338,WLP,INPUT,0,Margin of Error
139.3441,WLP,INPUT,0,Margin of Error
139.3743,WLP,INPUT,0,Margin of Error
139.3954,WLP,INPUT,0,Margin of Error
139.4144,WLP,INPUT,0,Margin of Error
139.4347,WLP,INPUT,0,Margin of Error
139.4544,WLP,INPUT,0,Margin of Error
139.4744,WLP,INPUT,0,Margin of Error
139.4951,WLP,INPUT,0,Margin of Error
139.5144,WLP,INPUT,0,Margin of Error
139.5352,WLP,INPUT,0,Margin of Error
139.5553,WLP,INPUT,0,Margin of Error
139.5739,WLP,INPUT,0,Margin of Error
139.5948,WLP,INPUT,0,Margin of Error
139.6146,WLP,INPUT,0,Margin of Error
139.6341,WLP,INPUT,0,Margin of Error
139.6547,WLP,INPUT,0,Margin of Error
139.6751,WLP,INPUT,0,Margin of Error
139.695,WLP,INPUT,0,Margin of Error
139.7142,WLP,INPUT,0,Margin of Error
139.734,WLP,INPUT,0,Margin of Error
139.736,WLP,INPUT,0,Margin of Error
139.7741,WLP,INPUT,0,Margin of Error
139.7952,WLP,INPUT,0,Margin of Error
139.8146,WLP,INPUT,0,Margin of Error
139.8347,WLP,INPUT,0,Margin of Error
139.855,WLP,INPUT,0,Margin of Error
139.874,WLP,INPUT,0,Margin of Error
139.8946,WLP,INPUT,0,Margin of Error
139.914,WLP,INPUT,0,Margin of Error
139.9344,WLP,INPUT,0,Margin of Error
139.9541,WLP,INPUT,0,Margin of Error
139.9747,WLP,INPUT,0,Margin of Error
139.994,WLP,INPUT,0,Margin of Error
140.0151,WLP,INPUT,0,Margin of Error
140.0343,WLP,INPUT,0,Margin of Error
140.0545,WLP,INPUT,0,Margin of Error
140.0737,WLP,INPUT,0,Margin of Error
140.0947,WLP,INPUT,0,Margin of Error
140.1143,WLP,INPUT,0,Margin of Error
140.1334,WLP,INPUT,0,Margin of Error
140.1535,WLP,INPUT,0,Margin of Error
140.1737,WLP,INPUT,0,Margin of Error
140.195,WLP,INPUT,0,Margin of Error
140.215,WLP,INPUT,0,Margin of Error
140.2346,WLP,INPUT,0,Margin of Error
140.255,WLP,INPUT,0,Margin of Error
140.275,WLP,INPUT,0,Margin of Error
140.2947,WLP,INPUT,0,Margin of Error
140.3147,WLP,INPUT,0,Margin of Error
140.3346,WLP,INPUT,0,Margin of Error
140.3551,WLP,INPUT,0,Margin of Error
140.3746,WLP,INPUT,0,Margin of Error
140.3951,WLP,INPUT,0,Margin of Error
140.4151,WLP,INPUT,0,Margin of Error
140.4346,WLP,INPUT,0,Margin of Error
140.4551,WLP,INPUT,0,Margin of Error
140.4746,WLP,INPUT,0,Margin of Error
140.495,WLP,INPUT,0,Margin of Error
140.5132,WLP,INPUT,0,Margin of Error
140.534,WLP,INPUT,0,Margin of Error
140.554,WLP,INPUT,0,Margin of Error
140.5749,WLP,INPUT,0,Margin of Error
140.5941,WLP,INPUT,0,Margin of Error
140.6151,WLP,INPUT,0,Margin of Error
140.6346,WLP,INPUT,0,Margin of Error
140.6538,WLP,INPUT,0,Margin of Error
140.6746,WLP,INPUT,0,Margin of Error
140.6946,WLP,INPUT,0,Margin of Error
140.7141,WLP,INPUT,0,Margin of Error
140.7346,WLP,INPUT,0,Margin of Error
140.7538,WLP,INPUT,0,Margin of Error
140.7737,WLP,INPUT,0,Margin of Error
140.7954,WLP,INPUT,0,Margin of Error
140.8154,WLP,INPUT,0,Margin of Error
140.8347,WLP,INPUT,0,Margin of Error
140.854,WLP,INPUT,0,Margin of Error
140.8751,WLP,INPUT,0,Margin of Error
140.8953,WLP,INPUT,0,Margin of Error
140.9151,WLP,INPUT,0,Margin of Error
140.9349,WLP,INPUT,0,Margin of Error
140.9547,WLP,INPUT,0,Margin of Error
140.9745,WLP,INPUT,0,Margin of Error
140.9952,WLP,INPUT,0,Margin of Error
141.0153,WLP,INPUT,0,Margin of Error
141.0344,WLP,INPUT,0,Margin of Error
141.0553,WLP,INPUT,0,Margin of Error
141.0751,WLP,INPUT,0,Margin of Error
141.0945,WLP,INPUT,0,Margin of Error
141.1154,WLP,INPUT,0,Margin of Error
141.1342,WLP,INPUT,0,Margin of Error
141.1547,WLP,INPUT,0,Margin of Error
141.1752,WLP,INPUT,0,Margin of Error
141.1942,WLP,INPUT,0,Margin of Error
141.2147,WLP,INPUT,0,Margin of Error
141.2347,WLP,INPUT,0,Margin of Error
141.2552,WLP,INPUT,0,Margin of Error
141.2747,WLP,INPUT,0,Margin of Error
141.2949,WLP,INPUT,0,Margin of Error
141.3143,WLP,INPUT,0,Margin of Error
141.3339,WLP,INPUT,0,Margin of Error
141.3553,WLP,INPUT,0,Margin of Error
141.3748,WLP,INPUT,0,Margin of Error
141.3952,WLP,INPUT,0,Margin of Error
141.4147,WLP,INPUT,0,Margin of Error
141.4348,WLP,INPUT,0,Margin of Error
141.4541,WLP,INPUT,0,Margin of Error
141.4742,WLP,INPUT,0,Margin of Error
141.4947,WLP,INPUT,0,Margin of Error
141.5148,WLP,INPUT,0,Margin of Error
141.5354,WLP,INPUT,0,Margin of Error
141.5525,WLP,INPUT,0,Margin of Error
141.563,WLP,INPUT,0,Margin of Error
141.5945,WLP,INPUT,0,Margin of Error
141.6149,WLP,INPUT,0,Margin of Error
141.6352,WLP,INPUT,0,Margin of Error
141.6544,WLP,INPUT,0,Margin of Error
141.6744,WLP,INPUT,0,Margin of Error
141.6945,WLP,INPUT,0,Margin of Error
141.7152,WLP,INPUT,0,Margin of Error
141.7345,WLP,INPUT,0,Margin of Error
141.7548,WLP,INPUT,0,Margin of Error
141.7752,WLP,INPUT,0,Margin of Error
141.7946,WLP,INPUT,0,Margin of Error
141.8147,WLP,INPUT,0,Margin of Error
141.8347,WLP,INPUT,0,Margin of Error
141.8544,WLP,INPUT,0,Margin of Error
141.8753,WLP,INPUT,0,Margin of Error
141.8952,WLP,INPUT,0,Margin of Error
141.9145,WLP,INPUT,0,Margin of Error
141.9345,WLP,INPUT,0,Margin of Error
141.9534,WLP,INPUT,0,Margin of Error
141.9645,WLP,INPUT,0,Margin of Error
141.9952,WLP,INPUT,0,Margin of Error
142.0153,WLP,INPUT,0,Margin of Error
142.0349,WLP,INPUT,0,Margin of Error
142.0545,WLP,INPUT,0,Margin of Error
142.0752,WLP,INPUT,0,Margin of Error
142.0941,WLP,INPUT,0,Margin of Error
142.1147,WLP,INPUT,0,Margin of Error
142.1333,WLP,INPUT,0,Margin of Error
142.1538,WLP,INPUT,0,Margin of Error
142.1748,WLP,INPUT,0,Margin of Error
142.1948,WLP,INPUT,0,Margin of Error
142.2145,WLP,INPUT,0,Margin of Error
142.2345,WLP,INPUT,0,Margin of Error
142.2553,WLP,INPUT,0,Margin of Error
142.2754,WLP,INPUT,0,Margin of Error
142.2948,WLP,INPUT,0,Margin of Error
142.3144,WLP,INPUT,0,Margin of Error
142.3353,WLP,INPUT,0,Margin of Error
142.3544,WLP,INPUT,0,Margin of Error
142.3669,WLP,INPUT,0,Margin of Error
142.3953,WLP,INPUT,0,Margin of Error
142.4148,WLP,INPUT,0,Margin of Error
142.4348,WLP,INPUT,0,Margin of Error
142.4548,WLP,INPUT,0,Margin of Error
142.4748,WLP,INPUT,0,Margin of Error
142.4948,WLP,INPUT,0,Margin of Error
142.5153,WLP,INPUT,0,Margin of Error
142.5338,WLP,INPUT,0,Margin of Error
142.5548,WLP,INPUT,0,Margin of Error
142.5745,WLP,INPUT,0,Margin of Error
142.5953,WLP,INPUT,0,Margin of Error
142.6149,WLP,INPUT,0,Margin of Error
142.6344,WLP,INPUT,0,Margin of Error
142.655,WLP,INPUT,0,Margin of Error
142.6753,WLP,INPUT,0,Margin of Error
142.6953,WLP,INPUT,0,Margin of Error
142.7145,WLP,INPUT,0,Margin of Error
142.7344,WLP,INPUT,0,Margin of Error
142.7553,WLP,INPUT,0,Margin of Error
142.7748,WLP,INPUT,0,Margin of Error
142.7953,WLP,INPUT,0,Margin of Error
142.8145,WLP,INPUT,0,Margin of Error
142.8353,WLP,INPUT,0,Margin of Error
142.855,WLP,INPUT,0,Margin of Error
142.875,WLP,INPUT,0,Margin of Error
142.895,WLP,INPUT,0,Margin of Error
142.9151,WLP,INPUT,0,Margin of Error
142.9354,WLP,INPUT,0,Margin of Error
142.9552,WLP,INPUT,0,Margin of Error
142.9576,WLP,INPUT,0,Margin of Error
142.985,WLP,INPUT,0,Margin of Error
143.0143,WLP,INPUT,0,Margin of Error
143.0342,WLP,INPUT,0,Margin of Error
143.0546,WLP,INPUT,0,Margin of Error
143.0747,WLP,INPUT,0,Margin of Error
